timestamp,name,id,x,y
2000-01-04 00:00:00,Hannah,1007,-0.8013946517329149,-0.36226077644902555
2000-01-04 00:00:01,Victor,1005,0.8358359155519388,-0.8507772955866586
2000-01-04 00:00:02,Victor,1046,0.7023742440564447,0.7934886756882344
2000-01-04 00:00:03,Victor,996,0.8803934882111608,-0.3026069327730274
2000-01-04 00:00:04,Xavier,1001,-0.9384941346029694,-0.46887242435116483
2000-01-04 00:00:05,Alice,1054,0.4078686047218274,-0.29805738618590505
2000-01-04 00:00:06,Jerry,982,-0.7691579735003142,-0.951321191587728
2000-01-04 00:00:07,Zelda,990,-0.1686979395583066,0.04705952236902866
2000-01-04 00:00:08,Wendy,1042,0.7473006048040374,0.08524017548819529
2000-01-04 00:00:09,Tim,996,-0.0012932128183618108,0.10484742938808722
2000-01-04 00:00:10,Quinn,960,-0.790349100961983,-0.9865757246340843
2000-01-04 00:00:11,Quinn,1027,-0.3873683692362051,0.28626266067533557
2000-01-04 00:00:12,Hannah,973,-0.5791355607321509,-0.9832157513769941
2000-01-04 00:00:13,Michael,1022,0.9918451477836587,0.11991296820760411
2000-01-04 00:00:14,Ingrid,940,0.30360419887106294,-0.24976239808356704
2000-01-04 00:00:15,Alice,1032,0.5770191061925452,0.8096801620236072
2000-01-04 00:00:16,Hannah,1023,-0.8981874911264913,-0.549822267730077
2000-01-04 00:00:17,Ursula,942,0.8144875042932735,-0.6485802089094796
2000-01-04 00:00:18,Quinn,1018,0.790287055387803,0.37607008975824163
2000-01-04 00:00:19,Xavier,975,0.5441637287393888,0.4838369914657006
2000-01-04 00:00:20,Victor,1007,-0.7804166277586255,0.5358891317957182
2000-01-04 00:00:21,Laura,997,0.7830691008250736,-0.45396664497661154
2000-01-04 00:00:22,Norbert,1022,-0.5834429204814537,0.7795472690573249
2000-01-04 00:00:23,Hannah,941,-0.04260988447761016,0.9907757435811224
2000-01-04 00:00:24,Sarah,997,0.997726029158079,-0.4023771606851212
2000-01-04 00:00:25,Zelda,974,0.5820571535963588,-0.37524615290032903
2000-01-04 00:00:26,Hannah,1055,-0.5488606552064432,-0.17752420273639657
2000-01-04 00:00:27,Jerry,976,0.05206937979554871,0.2820971314108309
2000-01-04 00:00:28,Laura,1000,-0.5990722960641737,-0.01457992491478377
2000-01-04 00:00:29,Edith,1049,0.10603242842385052,-0.8132190170627187
2000-01-04 00:00:30,Xavier,997,-0.42110858483546587,-0.04534192707615303
2000-01-04 00:00:31,Xavier,982,0.13850622783964672,-0.58130933006142
2000-01-04 00:00:32,Sarah,1023,-0.9051257240775727,-0.5273125743748623
2000-01-04 00:00:33,Xavier,1048,0.7415049740409674,0.7140254602783416
2000-01-04 00:00:34,Dan,996,0.5747487356843128,0.8586635605603918
