timestamp,name,id,x,y
2000-01-27 00:00:00,Norbert,997,0.6792392407250685,0.6254683242817838
2000-01-27 00:00:01,Ray,958,-0.9760534661825917,0.6416713019084641
2000-01-27 00:00:02,Patricia,988,-0.45307875959932864,0.14691991264965942
2000-01-27 00:00:03,Bob,1015,0.5387098247014404,0.8228667196250792
2000-01-27 00:00:04,Jerry,999,0.2822755977511331,0.03991557762381048
2000-01-27 00:00:05,Xavier,1010,-0.31307184972544166,0.2359564047988243
2000-01-27 00:00:06,Frank,1074,0.47911086511342216,0.6648859071708741
2000-01-27 00:00:07,Ursula,961,-0.13532646720644492,-0.6638920638657142
2000-01-27 00:00:08,Laura,1021,0.9710487184217373,-0.3541588452439046
2000-01-27 00:00:09,Ingrid,1032,0.22985848846170187,-0.858194768403709
2000-01-27 00:00:10,Laura,957,-0.5885176667155563,-0.7432373139648574
2000-01-27 00:00:11,Hannah,996,0.3911917831325038,-0.4657256132716774
2000-01-27 00:00:12,Wendy,1065,0.21765311519822927,-0.08054637774297335
2000-01-27 00:00:13,Dan,1032,-0.501343941600833,-0.7276217684339381
2000-01-27 00:00:14,Oliver,999,0.3249109624534392,-0.7185804734932351
2000-01-27 00:00:15,Sarah,1023,-0.6268293137110625,-0.7072987548688214
2000-01-27 00:00:16,Ursula,982,-0.7895722728237016,0.8404504861629654
2000-01-27 00:00:17,Tim,1031,0.8435737020308756,0.57761244472469
2000-01-27 00:00:18,Zelda,995,-0.4039818339524177,-0.31894421172528276
2000-01-27 00:00:19,Ray,1084,0.7880459739839953,-0.856583726843815
2000-01-27 00:00:20,Wendy,993,0.7260786268377475,0.61586842036305
2000-01-27 00:00:21,Jerry,1007,0.41441631810844903,-0.7643904742160879
2000-01-27 00:00:22,Michael,1074,0.5259849420275,0.01620365786276623
2000-01-27 00:00:23,Victor,990,-0.13874732440458803,0.6632164279439408
2000-01-27 00:00:24,Sarah,955,-0.8298438470842391,-0.3352297969384861
2000-01-27 00:00:25,Charlie,1003,-0.6362722871710851,-0.8390876379809191
2000-01-27 00:00:26,Frank,1031,0.052488353965689294,0.0017514764045500897
2000-01-27 00:00:27,Frank,988,-0.4756885042527781,0.8070533087491076
2000-01-27 00:00:28,Dan,986,0.2272503935279262,0.8701484084487028
2000-01-27 00:00:29,Edith,1014,-0.15193089515042035,0.7464858946705377
2000-01-27 00:00:30,Ingrid,1019,0.12645469834079015,0.7171053829824177
2000-01-27 00:00:31,Kevin,1000,-0.086150659606677,0.5090174204435565
2000-01-27 00:00:32,Laura,965,-0.8341589879606164,-0.9172454004875452
2000-01-27 00:00:33,Ingrid,1019,-0.7929535239251602,-0.5898563472255096
2000-01-27 00:00:34,Alice,999,0.24965041618943795,0.3465216211356412
2000-01-27 00:00:35,Laura,993,-0.22848818990528574,-0.5754379353233607
