timestamp,name,id,x,y
2000-01-28 00:00:00,Jerry,1006,0.8292328336305725,-0.20210149412446587
2000-01-28 00:00:01,Ursula,996,0.07610921823479933,0.3629475942916629
2000-01-28 00:00:02,Frank,978,-0.12374841973969941,-0.4677789583967673
2000-01-28 00:00:03,Jerry,1018,0.7221961012412372,-0.5148979537123455
2000-01-28 00:00:04,Michael,983,0.9920184866931976,0.17788571702556122
2000-01-28 00:00:05,Hannah,1042,0.21321065112354676,-0.2390282056886357
2000-01-28 00:00:06,Charlie,970,-0.30218277371836977,-0.9326478486875647
2000-01-28 00:00:07,Charlie,970,-0.8050865130380762,-0.36574763731926874
2000-01-28 00:00:08,George,1006,0.7441650929852803,0.33525133478427405
2000-01-28 00:00:09,Frank,967,0.689849082567779,-0.45005162397322795
2000-01-28 00:00:10,George,1032,0.5496040660356323,0.6850964843305309
2000-01-28 00:00:11,Ingrid,940,-0.014002706201442505,-0.08215119621180178
2000-01-28 00:00:12,Ingrid,1025,-0.7453798644644609,-0.6482523365977946
2000-01-28 00:00:13,Norbert,1013,0.9605264517486947,-0.9437824092296732
2000-01-28 00:00:14,Dan,981,0.9290691244930442,-0.45009274537952204
2000-01-28 00:00:15,Michael,965,-0.9515669164681759,-0.53160514363723
2000-01-28 00:00:16,Jerry,1007,-0.6818614726289767,-0.3379467560516076
2000-01-28 00:00:17,Bob,1032,-0.4422767836959054,0.5169378990009967
2000-01-28 00:00:18,Patricia,1000,0.05252576520801022,-0.2103971527394477
2000-01-28 00:00:19,Zelda,1021,-0.6609634658882277,0.8915901831169475
2000-01-28 00:00:20,Quinn,1002,0.031724926969524336,-0.514224881910158
2000-01-28 00:00:21,Ray,977,0.8562939342583662,0.9355562831290372
2000-01-28 00:00:22,Charlie,1000,0.47036640678659625,0.8607400429253322
2000-01-28 00:00:23,Victor,1008,-0.8278081093457612,-0.5412315410549984
2000-01-28 00:00:24,Norbert,983,0.044511198642142924,0.6963175922401708
2000-01-28 00:00:25,Norbert,968,-0.362102712754397,-0.0483860614883469
2000-01-28 00:00:26,Frank,1041,-0.6153201269820776,0.9154292817537757
2000-01-28 00:00:27,George,1023,-0.14116665741052015,-0.06446085950586955
2000-01-28 00:00:28,Xavier,1060,-0.17549471369215586,0.18824209526461755
2000-01-28 00:00:29,Norbert,1020,0.21129386948474904,0.8023181564167217
2000-01-28 00:00:30,Jerry,1019,0.6444184385354168,0.8894191273459164
2000-01-28 00:00:31,Michael,959,0.8449100784530486,0.28693994587358684
2000-01-28 00:00:32,Kevin,974,-0.036591206913313856,-0.19772794528986903
2000-01-28 00:00:33,Charlie,975,0.6793760341181756,0.9976799614572187
2000-01-28 00:00:34,Edith,983,0.5673512067113096,0.9167944344518566
2000-01-28 00:00:35,Zelda,1015,-0.5107502406988074,-0.016210240024175704
2000-01-28 00:00:36,Laura,1079,0.7113201843208357,-0.20497643323953763
2000-01-28 00:00:37,Sarah,1018,0.32925572028880357,0.31643259932656287
2000-01-28 00:00:38,Charlie,1046,0.6402078244216223,0.9148278423302849
2000-01-28 00:00:39,Oliver,977,0.10745629924152778,-0.15974666246184865
2000-01-28 00:00:40,Michael,1024,0.45946933199600504,0.7787433283555019
