timestamp,name,id,x,y
2000-01-24 00:00:00,Xavier,952,0.253987802782766,-0.7453702372927906
2000-01-24 00:00:01,Hannah,1003,-0.04643564200183792,-0.3681690424214148
2000-01-24 00:00:02,Ursula,1007,-0.30326517252823915,0.376359941188922
2000-01-24 00:00:03,Ursula,1034,-0.2469564165002347,-0.008383125969475103
2000-01-24 00:00:04,Ray,999,0.48913249218551424,-0.09639395290296049
2000-01-24 00:00:05,Ingrid,952,-0.47810941484370595,0.24248622832605848
2000-01-24 00:00:06,Charlie,1031,0.5869659948407291,0.07184502246129254
2000-01-24 00:00:07,Bob,1012,0.416946133932647,-0.8973533877420168
2000-01-24 00:00:08,Patricia,974,-0.1783852754909352,0.6566027474386933
2000-01-24 00:00:09,Edith,963,-0.6664347948433049,-0.9393392522082111
2000-01-24 00:00:10,Kevin,1010,0.7381148303673246,0.22245063137872112
2000-01-24 00:00:11,Ursula,998,-0.71418450131067,-0.48342586276003674
2000-01-24 00:00:12,Edith,976,-0.7054847459995197,-0.8856332883948863
2000-01-24 00:00:13,Edith,1032,0.47595474269525617,0.3879545475498456
2000-01-24 00:00:14,Ingrid,981,-0.9205906735066594,0.7301900996340485
2000-01-24 00:00:15,Patricia,1014,-0.9506832260689699,-0.45494456226540403
2000-01-24 00:00:16,Ursula,976,-0.8514022403304511,-0.019143243337730986
2000-01-24 00:00:17,Quinn,998,0.703024951770489,0.5799627825803109
2000-01-24 00:00:18,Xavier,1025,-0.17878116653379506,-0.3691138921058681
2000-01-24 00:00:19,Sarah,1026,-0.21161992012456743,0.004721823319198792
2000-01-24 00:00:20,Patricia,989,0.17211963065335345,0.5461019615643192
2000-01-24 00:00:21,Dan,947,-0.3649259315792097,0.5691800352435719
2000-01-24 00:00:22,Quinn,1008,-0.1448381436014372,0.7159466302207795
2000-01-24 00:00:23,Dan,1011,0.8698422517751179,-0.9312611321110846
2000-01-24 00:00:24,Michael,952,0.5147860662544812,0.8469437400575883
2000-01-24 00:00:25,Edith,1034,0.584184875859109,0.1612740258168821
2000-01-24 00:00:26,Laura,998,-0.9330326381097449,-0.26621554033265804
2000-01-24 00:00:27,Xavier,983,-0.3115043010316383,-0.4797935480606461
2000-01-24 00:00:28,Bob,1015,-0.09669824625247259,-0.1439276121511628
2000-01-24 00:00:29,Tim,1052,-0.44475839351015356,-0.5369250128910528
2000-01-24 00:00:30,Alice,968,-0.7517150691228671,-0.8552767442732168
2000-01-24 00:00:31,Sarah,1035,0.41438427234851005,-0.807276437926544
2000-01-24 00:00:32,Norbert,1001,0.9027514039726197,-0.7512191126021126
2000-01-24 00:00:33,Laura,983,0.8578075122905777,-0.5614145545033264
2000-01-24 00:00:34,Frank,1010,0.23676795710288445,0.08936079055020096
2000-01-24 00:00:35,Ingrid,989,-0.47075954279067456,0.8211284554381413
2000-01-24 00:00:36,Ray,912,0.3091543398111469,-0.9338086913846553
2000-01-24 00:00:37,Norbert,987,-0.9423285821688048,0.9938263685429451
2000-01-24 00:00:38,Laura,1043,-0.26766204655017045,0.3255718608750806
2000-01-24 00:00:39,Ingrid,1013,0.45597899749384574,-0.3599380590937815
2000-01-24 00:00:40,Tim,1015,0.49874571680788704,-0.32868523341908196
2000-01-24 00:00:41,Bob,1050,-0.8058755386404404,0.8969038311802717
2000-01-24 00:00:42,Michael,1017,0.6477787154438288,0.5261897727092577
2000-01-24 00:00:43,Charlie,992,0.0605499022766216,-0.4442777031656524
2000-01-24 00:00:44,Edith,994,0.7997867556110214,0.38004247205022446
